,funct,article,verb,auxverb,social,family,friend,humans,affect,posemo,negemo,anx,anger,past,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,present,percept,see,hear,feel,bio,body,health,sexual,future,ingest,adverb,preps,conj,negate,pronoun,quant,number,swear,relativ,motion,space,time,ppron,work,achieve,leisure,home,money,relig,death,i,assent,nonfl,filler,we,you,shehe,they,ipron
eabb21d511d8e71a3dc0a45023892191,149.0,11.0,32.0,18.0,58.0,2.0,3.0,8.0,46.0,39.0,7.0,0.0,2.0,5.0,4.0,39.0,2.0,3.0,4.0,16.0,1.0,3.0,5.0,12.0,18.0,9.0,5.0,1.0,2.0,10.0,6.0,0.0,3.0,5.0,1.0,7.0,34.0,16.0,6.0,60.0,8.0,0.0,0.0,34.0,7.0,21.0,4.0,42.0,4.0,8.0,2.0,0.0,1.0,3.0,0.0,11.0,12.0,0.0,0.0,1.0,17.0,12.0,1.0,18.0
eadb4d696eccf49f6e168e3610144d4c,845.0,82.0,212.0,124.0,169.0,3.0,3.0,4.0,101.0,69.0,31.0,4.0,15.0,48.0,5.0,243.0,31.0,25.0,25.0,32.0,17.0,11.0,69.0,46.0,132.0,38.0,10.0,21.0,5.0,26.0,12.0,7.0,0.0,21.0,7.0,64.0,188.0,91.0,19.0,248.0,47.0,21.0,1.0,258.0,28.0,75.0,140.0,188.0,57.0,32.0,33.0,30.0,10.0,17.0,5.0,84.0,13.0,1.0,10.0,16.0,79.0,5.0,4.0,60.0
eaeabcfe25866f0455d349bae2450d88,5756.0,672.0,1538.0,828.0,994.0,29.0,25.0,68.0,788.0,525.0,255.0,43.0,101.0,373.0,48.0,1891.0,283.0,155.0,241.0,347.0,172.0,51.0,405.0,352.0,940.0,346.0,141.0,92.0,92.0,262.0,90.0,44.0,81.0,92.0,47.0,645.0,1205.0,618.0,76.0,1549.0,309.0,121.0,36.0,1444.0,162.0,546.0,716.0,980.0,147.0,140.0,197.0,31.0,35.0,37.0,24.0,524.0,70.0,24.0,56.0,42.0,258.0,115.0,41.0,569.0
eb5213ea8c90db41ae5ca58ed181c12f,461.0,91.0,93.0,54.0,66.0,1.0,5.0,4.0,45.0,30.0,15.0,4.0,3.0,27.0,5.0,134.0,20.0,10.0,14.0,21.0,6.0,9.0,33.0,23.0,53.0,13.0,2.0,4.0,5.0,13.0,3.0,2.0,2.0,5.0,6.0,32.0,122.0,33.0,11.0,85.0,21.0,25.0,0.0,118.0,16.0,61.0,38.0,52.0,33.0,17.0,18.0,2.0,10.0,6.0,1.0,28.0,2.0,0.0,2.0,0.0,6.0,10.0,8.0,33.0
ec1bfe7179305a47d5b1a646f2f3ce08,16.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec3dc451b8a811f05ace158a0d76e32e,3046.0,382.0,810.0,467.0,403.0,4.0,8.0,51.0,511.0,280.0,229.0,28.0,98.0,146.0,43.0,938.0,133.0,73.0,87.0,166.0,137.0,38.0,206.0,146.0,537.0,121.0,43.0,31.0,38.0,198.0,82.0,52.0,33.0,67.0,33.0,248.0,655.0,247.0,129.0,768.0,218.0,75.0,52.0,831.0,121.0,319.0,356.0,406.0,52.0,85.0,79.0,17.0,26.0,39.0,20.0,192.0,17.0,8.0,14.0,50.0,96.0,35.0,33.0,362.0
ec8f396f6abe7aca58bfa8a43d6f5a7a,1020.0,127.0,316.0,192.0,144.0,10.0,3.0,11.0,168.0,118.0,49.0,11.0,14.0,41.0,11.0,257.0,35.0,13.0,41.0,27.0,28.0,7.0,72.0,47.0,239.0,116.0,68.0,31.0,11.0,69.0,16.0,19.0,5.0,15.0,29.0,95.0,207.0,85.0,21.0,265.0,46.0,17.0,2.0,281.0,59.0,78.0,135.0,168.0,24.0,18.0,78.0,21.0,11.0,14.0,5.0,97.0,25.0,6.0,10.0,6.0,39.0,22.0,4.0,97.0
ed0e9b057b9fb780c236df34f4bd9e0f,6497.0,800.0,1722.0,962.0,982.0,22.0,25.0,137.0,1117.0,739.0,374.0,26.0,175.0,261.0,64.0,2030.0,235.0,182.0,320.0,386.0,220.0,78.0,499.0,322.0,1184.0,429.0,169.0,81.0,138.0,541.0,261.0,119.0,92.0,113.0,91.0,596.0,1323.0,677.0,143.0,1895.0,320.0,86.0,121.0,1689.0,256.0,694.0,709.0,1233.0,138.0,208.0,221.0,103.0,63.0,38.0,36.0,713.0,155.0,33.0,57.0,59.0,343.0,83.0,35.0,662.0
ed35b5f3f60f0650fdc74b397f2bf00b,2066.0,251.0,476.0,279.0,489.0,12.0,25.0,39.0,276.0,173.0,101.0,13.0,49.0,100.0,15.0,598.0,106.0,49.0,64.0,126.0,45.0,16.0,155.0,104.0,312.0,85.0,54.0,13.0,11.0,50.0,18.0,17.0,7.0,28.0,14.0,154.0,450.0,225.0,47.0,598.0,118.0,44.0,3.0,459.0,66.0,217.0,159.0,367.0,71.0,68.0,59.0,21.0,28.0,3.0,2.0,125.0,12.0,7.0,13.0,10.0,177.0,28.0,27.0,231.0
ed3a624866919c68e28343519850888c,3085.0,357.0,927.0,535.0,674.0,40.0,13.0,93.0,645.0,373.0,271.0,17.0,163.0,163.0,36.0,809.0,92.0,66.0,100.0,107.0,76.0,20.0,252.0,145.0,642.0,263.0,133.0,67.0,45.0,278.0,98.0,50.0,119.0,56.0,31.0,314.0,659.0,271.0,100.0,901.0,125.0,40.0,109.0,891.0,116.0,331.0,432.0,606.0,75.0,57.0,151.0,37.0,21.0,33.0,19.0,313.0,105.0,10.0,36.0,37.0,186.0,44.0,26.0,295.0
ed79a4aaeac454d635f29f7b771983f5,16.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ed9073376c5004080ba59ac69f2a1cc3,742.0,71.0,196.0,107.0,84.0,2.0,1.0,12.0,114.0,77.0,36.0,7.0,13.0,30.0,8.0,243.0,30.0,30.0,32.0,39.0,22.0,7.0,57.0,40.0,133.0,32.0,14.0,5.0,8.0,51.0,15.0,19.0,11.0,17.0,6.0,99.0,180.0,67.0,16.0,188.0,50.0,4.0,0.0,270.0,44.0,73.0,147.0,109.0,45.0,26.0,23.0,7.0,9.0,6.0,0.0,83.0,22.0,7.0,10.0,11.0,12.0,1.0,2.0,79.0
ee3c3dd296d5870bb0559c70d4096402,3575.0,423.0,880.0,490.0,391.0,38.0,12.0,26.0,377.0,267.0,109.0,26.0,34.0,239.0,25.0,1060.0,136.0,84.0,88.0,215.0,78.0,76.0,288.0,189.0,495.0,160.0,69.0,34.0,52.0,78.0,33.0,25.0,12.0,52.0,13.0,434.0,875.0,427.0,38.0,847.0,170.0,70.0,10.0,1335.0,168.0,389.0,741.0,524.0,242.0,102.0,110.0,54.0,44.0,13.0,6.0,399.0,43.0,12.0,24.0,40.0,54.0,11.0,20.0,323.0
ee80ca05f30be964d06d81003f50ee76,1740.0,255.0,470.0,266.0,322.0,6.0,2.0,36.0,343.0,232.0,109.0,21.0,49.0,59.0,18.0,610.0,97.0,83.0,68.0,101.0,92.0,25.0,134.0,101.0,352.0,72.0,23.0,22.0,17.0,120.0,19.0,32.0,51.0,27.0,19.0,131.0,426.0,176.0,28.0,394.0,115.0,20.0,16.0,438.0,64.0,196.0,164.0,207.0,79.0,97.0,40.0,6.0,31.0,23.0,20.0,51.0,33.0,0.0,8.0,58.0,62.0,18.0,18.0,187.0
ee95407e6dd639461f43d96bda3ec214,148.0,14.0,36.0,19.0,38.0,3.0,6.0,5.0,49.0,37.0,12.0,2.0,2.0,6.0,5.0,59.0,5.0,10.0,5.0,6.0,14.0,3.0,11.0,7.0,26.0,6.0,4.0,0.0,2.0,7.0,0.0,2.0,5.0,2.0,0.0,14.0,35.0,18.0,4.0,45.0,7.0,0.0,0.0,49.0,8.0,16.0,24.0,28.0,3.0,8.0,0.0,3.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,17.0
eec803e34a1a4bfd66fc69db069053d5,2094.0,260.0,499.0,312.0,325.0,9.0,12.0,36.0,337.0,199.0,130.0,3.0,77.0,84.0,21.0,580.0,99.0,40.0,50.0,105.0,56.0,14.0,153.0,111.0,348.0,108.0,33.0,35.0,23.0,155.0,60.0,24.0,32.0,26.0,45.0,239.0,490.0,203.0,49.0,511.0,84.0,33.0,53.0,645.0,98.0,273.0,264.0,319.0,48.0,54.0,89.0,35.0,29.0,16.0,7.0,167.0,35.0,12.0,15.0,13.0,63.0,60.0,16.0,192.0
eefea8ebe307ecb6ff90e366c99b5191,485.0,43.0,133.0,83.0,67.0,1.0,1.0,4.0,78.0,57.0,20.0,4.0,4.0,18.0,4.0,147.0,30.0,14.0,18.0,23.0,22.0,5.0,23.0,22.0,90.0,18.0,10.0,3.0,2.0,41.0,12.0,14.0,5.0,14.0,14.0,51.0,100.0,39.0,15.0,148.0,21.0,8.0,0.0,137.0,17.0,64.0,54.0,80.0,14.0,22.0,8.0,2.0,3.0,4.0,0.0,46.0,7.0,1.0,2.0,11.0,16.0,4.0,3.0,68.0
ef14a3f8f8e71fb9cb6b728919885ca7,652.0,63.0,150.0,80.0,141.0,6.0,7.0,24.0,137.0,73.0,59.0,4.0,28.0,13.0,11.0,185.0,29.0,17.0,24.0,37.0,25.0,10.0,25.0,40.0,108.0,36.0,13.0,9.0,10.0,54.0,17.0,13.0,11.0,10.0,13.0,60.0,133.0,51.0,20.0,206.0,49.0,12.0,9.0,192.0,31.0,66.0,91.0,150.0,18.0,11.0,37.0,7.0,8.0,6.0,7.0,92.0,10.0,4.0,6.0,3.0,49.0,1.0,5.0,56.0
ef3cdac5925aa968584c541faea886e6,1267.0,311.0,105.0,47.0,233.0,31.0,16.0,15.0,291.0,196.0,94.0,10.0,40.0,11.0,14.0,246.0,59.0,25.0,27.0,21.0,33.0,20.0,54.0,19.0,85.0,45.0,19.0,7.0,15.0,63.0,18.0,23.0,15.0,4.0,9.0,32.0,112.0,48.0,227.0,456.0,49.0,4.0,10.0,187.0,19.0,65.0,99.0,423.0,51.0,31.0,49.0,14.0,27.0,25.0,17.0,295.0,84.0,0.0,5.0,9.0,59.0,57.0,3.0,33.0
effcd9794a9ec39620d60d4520066216,359.0,50.0,75.0,46.0,86.0,2.0,1.0,5.0,21.0,15.0,6.0,0.0,3.0,19.0,0.0,97.0,10.0,8.0,8.0,19.0,8.0,4.0,35.0,15.0,46.0,11.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,19.0,86.0,50.0,9.0,87.0,17.0,5.0,0.0,75.0,18.0,36.0,16.0,55.0,44.0,16.0,3.0,2.0,16.0,0.0,0.0,10.0,0.0,1.0,1.0,4.0,9.0,11.0,21.0,32.0
f026d7e79e08c5915fd7b15c018857d6,406.0,38.0,122.0,67.0,97.0,0.0,0.0,12.0,63.0,42.0,21.0,4.0,1.0,21.0,9.0,127.0,22.0,11.0,16.0,25.0,8.0,7.0,23.0,25.0,83.0,29.0,13.0,10.0,5.0,23.0,4.0,11.0,8.0,4.0,0.0,40.0,63.0,39.0,16.0,141.0,12.0,2.0,0.0,95.0,24.0,33.0,37.0,98.0,9.0,9.0,19.0,4.0,3.0,7.0,1.0,36.0,3.0,0.0,4.0,4.0,49.0,2.0,7.0,43.0
f10090d46e382e8f05a1e6aeb8cda9c3,2425.0,312.0,775.0,396.0,465.0,52.0,3.0,63.0,584.0,370.0,209.0,20.0,115.0,97.0,28.0,702.0,84.0,83.0,94.0,100.0,83.0,22.0,165.0,116.0,618.0,193.0,85.0,28.0,45.0,353.0,101.0,47.0,144.0,25.0,95.0,279.0,511.0,240.0,87.0,684.0,108.0,28.0,76.0,593.0,84.0,264.0,241.0,408.0,35.0,53.0,94.0,29.0,27.0,9.0,21.0,249.0,127.0,18.0,28.0,19.0,74.0,42.0,24.0,276.0
f16fd48e4970abdf9df5fe67a4005386,529.0,46.0,141.0,94.0,114.0,4.0,2.0,10.0,83.0,49.0,32.0,0.0,8.0,21.0,13.0,169.0,17.0,16.0,14.0,20.0,13.0,5.0,60.0,22.0,95.0,27.0,13.0,4.0,5.0,35.0,17.0,9.0,2.0,11.0,8.0,46.0,111.0,54.0,8.0,164.0,22.0,7.0,3.0,131.0,14.0,54.0,61.0,114.0,19.0,10.0,25.0,5.0,5.0,4.0,1.0,62.0,10.0,2.0,9.0,11.0,31.0,6.0,4.0,50.0
f1b9957ad9d63642c7b04fb8a30aaf9a,840.0,121.0,186.0,106.0,126.0,25.0,2.0,7.0,94.0,78.0,15.0,3.0,5.0,37.0,5.0,211.0,26.0,18.0,24.0,35.0,9.0,12.0,70.0,33.0,121.0,48.0,15.0,16.0,10.0,26.0,4.0,12.0,3.0,15.0,7.0,73.0,216.0,106.0,22.0,186.0,33.0,18.0,1.0,266.0,40.0,85.0,139.0,130.0,28.0,27.0,32.0,18.0,9.0,10.0,1.0,73.0,5.0,7.0,3.0,10.0,12.0,22.0,13.0,56.0
f23fbfc03de736258e2054c548da3084,972.0,100.0,303.0,178.0,159.0,4.0,6.0,8.0,230.0,162.0,68.0,7.0,18.0,61.0,6.0,255.0,28.0,17.0,44.0,61.0,29.0,10.0,40.0,61.0,197.0,48.0,20.0,17.0,10.0,47.0,20.0,14.0,11.0,26.0,2.0,102.0,163.0,93.0,18.0,297.0,39.0,30.0,5.0,241.0,33.0,68.0,133.0,190.0,15.0,12.0,34.0,9.0,0.0,8.0,4.0,137.0,30.0,12.0,12.0,5.0,41.0,6.0,1.0,107.0
f240c4711bb126e675c5243a218e8020,3481.0,360.0,927.0,556.0,670.0,14.0,14.0,112.0,502.0,327.0,172.0,13.0,95.0,166.0,31.0,1054.0,177.0,91.0,103.0,160.0,105.0,36.0,289.0,193.0,588.0,136.0,63.0,42.0,27.0,170.0,34.0,32.0,83.0,82.0,27.0,330.0,709.0,377.0,72.0,1029.0,138.0,59.0,19.0,770.0,95.0,326.0,334.0,653.0,94.0,99.0,74.0,24.0,33.0,105.0,20.0,324.0,46.0,4.0,27.0,46.0,152.0,89.0,42.0,376.0
f2de1407c8147de7052cf378db746e0a,1062.0,126.0,283.0,162.0,142.0,3.0,5.0,10.0,134.0,101.0,32.0,2.0,12.0,83.0,9.0,308.0,41.0,27.0,22.0,47.0,26.0,6.0,101.0,59.0,164.0,49.0,19.0,14.0,11.0,30.0,11.0,9.0,4.0,15.0,6.0,101.0,233.0,114.0,18.0,288.0,46.0,20.0,3.0,357.0,66.0,131.0,156.0,187.0,42.0,41.0,53.0,17.0,6.0,11.0,3.0,121.0,21.0,3.0,7.0,15.0,34.0,6.0,11.0,101.0
f32e710223cf508365554a6e29c96ad9,672.0,82.0,156.0,97.0,143.0,1.0,2.0,13.0,55.0,38.0,17.0,1.0,6.0,20.0,1.0,209.0,28.0,25.0,30.0,52.0,16.0,5.0,46.0,42.0,104.0,28.0,14.0,6.0,9.0,17.0,6.0,5.0,0.0,15.0,6.0,55.0,214.0,61.0,8.0,122.0,47.0,13.0,0.0,258.0,27.0,126.0,106.0,71.0,22.0,30.0,48.0,5.0,13.0,1.0,1.0,23.0,4.0,3.0,1.0,6.0,29.0,9.0,4.0,51.0
f3415e5425ed44581160dee354d3c278,1307.0,129.0,326.0,163.0,130.0,18.0,11.0,9.0,347.0,201.0,143.0,14.0,67.0,89.0,27.0,377.0,36.0,51.0,43.0,66.0,44.0,16.0,59.0,91.0,201.0,74.0,16.0,15.0,36.0,156.0,52.0,66.0,10.0,14.0,32.0,239.0,235.0,171.0,34.0,350.0,90.0,6.0,55.0,442.0,65.0,137.0,214.0,240.0,78.0,37.0,52.0,38.0,32.0,9.0,9.0,208.0,57.0,19.0,13.0,5.0,6.0,9.0,12.0,110.0
f358b75c71d85c91ec0452c6114e3b15,1491.0,154.0,426.0,235.0,218.0,3.0,3.0,14.0,250.0,143.0,103.0,5.0,54.0,141.0,14.0,400.0,54.0,30.0,49.0,70.0,33.0,10.0,125.0,81.0,250.0,69.0,28.0,24.0,14.0,65.0,25.0,18.0,10.0,18.0,14.0,156.0,343.0,164.0,41.0,396.0,61.0,22.0,17.0,446.0,74.0,175.0,187.0,282.0,80.0,60.0,78.0,11.0,10.0,9.0,5.0,180.0,36.0,9.0,8.0,27.0,49.0,10.0,16.0,114.0
f3737f450e99f912f9694f552eac03c2,770.0,106.0,247.0,149.0,125.0,4.0,1.0,9.0,128.0,103.0,25.0,4.0,6.0,34.0,6.0,236.0,32.0,19.0,31.0,31.0,31.0,9.0,67.0,29.0,174.0,47.0,23.0,9.0,13.0,45.0,21.0,7.0,7.0,11.0,10.0,73.0,177.0,65.0,20.0,174.0,33.0,6.0,1.0,245.0,36.0,92.0,115.0,118.0,37.0,32.0,36.0,18.0,6.0,19.0,5.0,58.0,18.0,1.0,5.0,10.0,30.0,15.0,5.0,56.0
f3a5f1bd06b9b1f14824c2e597193426,1173.0,126.0,346.0,201.0,228.0,8.0,6.0,35.0,257.0,150.0,107.0,6.0,63.0,61.0,3.0,369.0,43.0,33.0,52.0,66.0,36.0,8.0,107.0,57.0,236.0,70.0,18.0,24.0,20.0,124.0,23.0,27.0,52.0,21.0,27.0,105.0,200.0,143.0,49.0,382.0,51.0,11.0,39.0,285.0,47.0,97.0,138.0,279.0,14.0,28.0,59.0,9.0,6.0,5.0,6.0,192.0,32.0,3.0,16.0,10.0,61.0,6.0,10.0,103.0
f3a86bbb3ca55c26f97074307e44d5f3,2939.0,214.0,944.0,459.0,616.0,39.0,38.0,91.0,647.0,485.0,161.0,24.0,27.0,223.0,61.0,975.0,118.0,98.0,125.0,150.0,104.0,58.0,258.0,163.0,611.0,174.0,60.0,47.0,61.0,174.0,50.0,86.0,31.0,48.0,11.0,309.0,552.0,403.0,131.0,909.0,184.0,41.0,13.0,856.0,130.0,298.0,410.0,595.0,85.0,114.0,64.0,29.0,25.0,48.0,8.0,388.0,103.0,6.0,16.0,29.0,77.0,43.0,58.0,314.0
f40a5e217a84766ea98f93878f72cc1e,951.0,99.0,258.0,142.0,154.0,11.0,11.0,14.0,239.0,159.0,78.0,3.0,23.0,44.0,20.0,285.0,44.0,30.0,31.0,41.0,27.0,10.0,75.0,41.0,182.0,62.0,23.0,5.0,31.0,52.0,12.0,10.0,16.0,11.0,15.0,84.0,186.0,91.0,20.0,289.0,55.0,14.0,9.0,235.0,24.0,91.0,115.0,197.0,43.0,28.0,28.0,16.0,9.0,5.0,1.0,154.0,36.0,10.0,9.0,7.0,26.0,4.0,6.0,92.0
f46f0bf7034334b42591264c22b3d97f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f49956142aab2ad74decfd49a103c2f1,5157.0,594.0,1337.0,745.0,883.0,58.0,19.0,108.0,626.0,411.0,208.0,39.0,45.0,263.0,60.0,1482.0,204.0,172.0,197.0,267.0,122.0,46.0,353.0,221.0,873.0,337.0,128.0,54.0,122.0,396.0,133.0,114.0,49.0,74.0,110.0,444.0,1128.0,501.0,75.0,1594.0,226.0,56.0,12.0,1365.0,202.0,606.0,522.0,1049.0,114.0,119.0,184.0,67.0,65.0,35.0,14.0,651.0,62.0,14.0,50.0,36.0,215.0,103.0,44.0,545.0
f49e81205b76550d3254116962a6a36e,540.0,55.0,177.0,116.0,100.0,4.0,4.0,14.0,58.0,39.0,19.0,3.0,10.0,33.0,3.0,153.0,17.0,19.0,27.0,23.0,11.0,7.0,35.0,28.0,112.0,24.0,11.0,6.0,8.0,24.0,7.0,12.0,1.0,14.0,4.0,43.0,105.0,59.0,13.0,159.0,18.0,6.0,0.0,133.0,24.0,58.0,51.0,103.0,13.0,19.0,15.0,5.0,3.0,3.0,9.0,50.0,9.0,0.0,5.0,9.0,24.0,16.0,4.0,56.0
f4cb7b11e2aab28f3c740f096db14c79,1034.0,163.0,260.0,139.0,178.0,6.0,3.0,11.0,126.0,80.0,46.0,7.0,20.0,69.0,6.0,274.0,44.0,16.0,30.0,34.0,29.0,10.0,84.0,56.0,155.0,71.0,31.0,21.0,13.0,82.0,38.0,30.0,10.0,11.0,4.0,92.0,229.0,101.0,26.0,276.0,31.0,12.0,0.0,303.0,50.0,115.0,130.0,196.0,25.0,19.0,33.0,13.0,10.0,18.0,13.0,94.0,5.0,1.0,10.0,9.0,58.0,25.0,10.0,80.0
f508c6623e69a744106545a05fc5c1f1,156.0,16.0,52.0,19.0,30.0,2.0,0.0,1.0,18.0,12.0,6.0,0.0,1.0,19.0,4.0,41.0,6.0,2.0,10.0,8.0,1.0,3.0,11.0,10.0,26.0,24.0,13.0,6.0,4.0,8.0,5.0,1.0,1.0,4.0,1.0,13.0,33.0,17.0,6.0,51.0,4.0,3.0,0.0,24.0,6.0,6.0,12.0,36.0,0.0,2.0,5.0,1.0,0.0,0.0,5.0,20.0,3.0,0.0,2.0,2.0,5.0,7.0,2.0,15.0
f555812c118db1ecd99eec2072bbf08e,5264.0,467.0,1550.0,763.0,1089.0,27.0,29.0,112.0,1068.0,639.0,427.0,56.0,148.0,210.0,109.0,1555.0,198.0,151.0,204.0,222.0,191.0,73.0,353.0,264.0,1155.0,322.0,121.0,73.0,113.0,394.0,137.0,79.0,148.0,63.0,48.0,466.0,794.0,479.0,130.0,2165.0,209.0,72.0,77.0,1092.0,185.0,432.0,437.0,1633.0,51.0,127.0,113.0,33.0,33.0,41.0,20.0,1047.0,115.0,10.0,52.0,78.0,405.0,86.0,17.0,532.0
f55d636c30a3f84ef9318e931be2f3ee,37.0,1.0,16.0,14.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,18.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0
f5fb82dcec93d706b05d47ab7d12d390,8128.0,839.0,1881.0,996.0,652.0,89.0,48.0,46.0,1197.0,964.0,229.0,52.0,62.0,495.0,44.0,2283.0,253.0,148.0,275.0,383.0,179.0,69.0,737.0,436.0,1087.0,223.0,86.0,52.0,76.0,345.0,154.0,77.0,29.0,94.0,90.0,958.0,2373.0,977.0,154.0,1806.0,297.0,93.0,14.0,3263.0,639.0,951.0,1645.0,1154.0,521.0,489.0,337.0,234.0,54.0,30.0,15.0,990.0,357.0,45.0,36.0,30.0,96.0,21.0,17.0,652.0
f65fd0385c972159743d21700c9a7887,894.0,128.0,217.0,145.0,169.0,0.0,3.0,18.0,117.0,78.0,37.0,7.0,18.0,31.0,5.0,246.0,41.0,29.0,24.0,45.0,17.0,8.0,66.0,35.0,152.0,60.0,44.0,11.0,4.0,29.0,13.0,11.0,4.0,21.0,1.0,71.0,214.0,78.0,21.0,223.0,35.0,9.0,5.0,223.0,25.0,101.0,91.0,145.0,48.0,18.0,29.0,10.0,7.0,3.0,11.0,65.0,22.0,5.0,5.0,7.0,43.0,15.0,15.0,78.0
f67dc900ac399fc2ed65294faa591a86,84.0,9.0,21.0,15.0,32.0,5.0,2.0,1.0,18.0,9.0,9.0,1.0,2.0,2.0,4.0,23.0,2.0,1.0,5.0,6.0,2.0,2.0,4.0,12.0,14.0,2.0,0.0,0.0,2.0,7.0,3.0,2.0,1.0,3.0,1.0,5.0,12.0,14.0,1.0,29.0,1.0,1.0,1.0,15.0,2.0,6.0,7.0,22.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,7.0
f68268e212bc1ac0dff21524f6f73b3d,1685.0,138.0,494.0,227.0,363.0,23.0,13.0,22.0,291.0,177.0,111.0,6.0,38.0,66.0,47.0,518.0,88.0,60.0,64.0,74.0,44.0,23.0,95.0,108.0,363.0,74.0,22.0,19.0,22.0,91.0,27.0,23.0,38.0,28.0,7.0,158.0,329.0,187.0,43.0,599.0,65.0,13.0,13.0,399.0,70.0,143.0,172.0,379.0,22.0,37.0,23.0,6.0,8.0,15.0,5.0,195.0,24.0,5.0,5.0,20.0,131.0,16.0,17.0,220.0
f6cc6efc801e03c8b798827d2ce580fd,187.0,19.0,54.0,28.0,34.0,4.0,2.0,1.0,30.0,27.0,3.0,1.0,0.0,6.0,1.0,50.0,8.0,5.0,5.0,4.0,6.0,2.0,15.0,9.0,40.0,14.0,3.0,4.0,6.0,7.0,2.0,2.0,1.0,3.0,2.0,14.0,48.0,16.0,8.0,51.0,10.0,2.0,0.0,83.0,10.0,37.0,24.0,26.0,10.0,6.0,10.0,2.0,0.0,5.0,1.0,10.0,2.0,0.0,1.0,2.0,13.0,0.0,1.0,25.0
f8249493f16a1370dd53a36a51ffe010,5100.0,523.0,1335.0,705.0,783.0,36.0,17.0,44.0,771.0,391.0,378.0,68.0,182.0,181.0,58.0,1626.0,182.0,140.0,204.0,260.0,150.0,65.0,449.0,334.0,972.0,289.0,103.0,59.0,81.0,493.0,187.0,118.0,74.0,84.0,123.0,597.0,1328.0,537.0,95.0,1255.0,222.0,76.0,89.0,1656.0,244.0,666.0,714.0,806.0,172.0,131.0,238.0,82.0,63.0,39.0,38.0,392.0,53.0,5.0,25.0,27.0,216.0,146.0,25.0,449.0
f834474c19678283c8877d147ac2693b,356.0,49.0,118.0,54.0,68.0,4.0,2.0,4.0,60.0,42.0,18.0,0.0,1.0,29.0,15.0,100.0,13.0,5.0,8.0,13.0,8.0,5.0,34.0,18.0,75.0,31.0,21.0,3.0,3.0,30.0,11.0,2.0,5.0,6.0,12.0,33.0,67.0,35.0,9.0,101.0,13.0,4.0,0.0,122.0,18.0,63.0,40.0,68.0,8.0,11.0,19.0,7.0,5.0,1.0,2.0,42.0,7.0,1.0,2.0,0.0,18.0,5.0,3.0,33.0
f83aa7290cf3ae8ed75d6aee5ebbb559,62.0,6.0,25.0,19.0,20.0,0.0,1.0,0.0,10.0,6.0,4.0,0.0,2.0,4.0,0.0,10.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,10.0,4.0,0.0,3.0,0.0,5.0,2.0,10.0,7.0,0.0,21.0,1.0,1.0,3.0,17.0,3.0,7.0,7.0,20.0,4.0,0.0,8.0,1.0,1.0,1.0,12.0,3.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0
